1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,TotalSF
1276,1336.0,4.0,0,854,6,371,0.0,676,3,1998.0,2612,2,12203,98.0,975.0,0,5,8,1225,0.0,1998,1999,3837.0
1360,1360.0,3.0,0,1036,0,140,0.0,795,1,1918.0,3112,2,25419,174.0,0.0,16,4,8,1360,0.0,1918,1990,4080.0
954,795.0,5.0,0,0,1,795,0.0,440,1,1997.0,2230,1,6204,60.0,0.0,188,5,4,795,0.0,1912,1950,2544.0
1156,866.0,4.0,0,392,4,768,0.0,505,3,1977.0,2022,1,10005,83.0,299.0,117,5,7,1160,288.0,1977,1977,3182.0
1468,795.0,3.0,0,795,5,0,0.0,539,3,1977.0,2263,2,16659,69.0,34.0,250,7,7,795,0.0,1977,1994,3058.0
955,0.0,3.0,0,0,1,935,0.0,462,3,1998.0,1632,1,9084,63.0,0.0,28,5,7,935,0.0,1998,1998,1890.0
1288,0.0,1.0,0,786,6,474,0.0,500,3,1996.0,1288,3,14963,38.0,0.0,30,5,8,1260,0.0,1996,1996,2548.0
1080,0.0,3.0,0,570,4,510,0.0,288,1,1958.0,1080,1,9464,75.0,135.0,0,7,6,1080,0.0,1958,1958,2160.0
1700,0.0,3.0,2,340,6,1342,0.0,544,2,2003.0,1700,2,9135,70.0,120.0,23,5,6,1682,0.0,2003,2003,3382.0
865,445.0,2.0,0,617,2,0,0.0,398,1,1924.0,1310,1,7000,50.0,0.0,0,6,6,617,0.0,1924,1950,1927.0
1067,0.0,2.0,0,442,4,625,0.0,436,1,1996.0,1067,2,9600,60.0,0.0,0,7,4,1067,0.0,1950,1995,2134.0
908,1020.0,4.0,0,0,1,1020,0.0,440,1,1910.0,1928,0,9142,69.0,0.0,60,8,6,1020,0.0,1910,1950,2948.0
1392,1392.0,5.0,0,790,0,133,0.0,564,2,1978.0,2784,2,16692,80.0,184.0,112,5,7,1392,0.0,1978,1978,4176.0
1108,989.0,3.0,2,975,6,133,0.0,583,2,1998.0,2097,2,9750,75.0,0.0,170,6,7,1108,0.0,1998,1998,3205.0
816,0.0,2.0,2,538,0,278,0.0,432,1,2002.0,816,1,5890,69.0,0.0,0,8,6,816,0.0,1930,2007,1632.0
1079,874.0,3.0,2,985,6,595,0.0,501,3,1992.0,1953,2,53107,69.0,0.0,231,5,6,1580,0.0,1992,1992,3533.0
1659,0.0,2.0,0,1158,6,343,0.0,499,3,2000.0,1659,3,5664,40.0,0.0,59,5,8,1501,0.0,2000,2000,3160.0
1779,0.0,3.0,1,306,5,372,0.0,454,1,1955.0,1779,1,17920,102.0,0.0,418,4,5,1763,0.0,1955,1974,3542.0
1248,0.0,2.0,2,16,6,1232,0.0,438,3,2005.0,1248,2,3010,43.0,16.0,0,5,7,1248,0.0,2005,2006,2496.0
1057,872.0,3.0,0,738,0,319,0.0,650,3,2001.0,1929,2,7050,69.0,0.0,235,5,7,1057,0.0,2001,2001,2986.0
1262,0.0,3.0,3,978,5,284,0.0,460,2,1976.0,1262,1,9600,80.0,0.0,0,8,6,1262,0.0,1976,1976,2524.0
1282,1414.0,4.0,2,984,6,280,0.0,792,0,2007.0,2696,3,9965,77.0,220.0,184,5,7,1264,0.0,2007,2007,3960.0
894,0.0,3.0,0,553,6,224,0.0,336,1,1973.0,894,1,8450,65.0,0.0,144,8,5,894,416.0,1965,2009,1788.0
1221,691.0,3.0,0,0,1,482,0.0,672,1,2003.0,1912,1,10800,60.0,0.0,25,7,6,482,0.0,1905,2000,2394.0
965,0.0,3.0,0,641,4,187,0.0,300,1,1979.0,965,1,7800,60.0,0.0,0,5,5,828,0.0,1965,1965,1793.0
912,912.0,4.0,2,0,1,912,0.0,0,0,0.0,1824,1,9400,94.0,0.0,0,5,6,912,0.0,1971,1971,2736.0
1787,0.0,3.0,3,0,0,1753,0.0,748,2,2001.0,1787,2,14781,69.0,178.0,150,5,8,1753,0.0,2001,2002,3540.0
1440,0.0,4.0,0,133,5,1307,0.0,0,0,0.0,1440,0,12108,92.0,270.0,0,4,4,1440,0.0,1955,1955,2880.0
1032,220.0,3.0,0,280,4,752,0.0,288,1,1950.0,1252,1,9600,80.0,0.0,0,5,6,1032,0.0,1950,1950,2284.0
1987,0.0,2.0,3,1314,6,672,0.0,691,3,1994.0,1987,2,14303,91.0,554.0,36,5,8,1986,0.0,1994,1994,3973.0
1181,0.0,3.0,2,920,4,38,0.0,588,2,1974.0,1181,1,10012,90.0,0.0,0,5,4,1138,0.0,1972,1972,2319.0
962,830.0,3.0,0,0,1,936,0.0,451,3,2000.0,1792,1,10261,93.0,318.0,0,5,6,936,0.0,2000,2000,2728.0
864,0.0,2.0,0,0,1,864,0.0,0,0,0.0,864,1,4060,56.0,0.0,96,8,5,864,0.0,1922,1950,1728.0
1128,0.0,3.0,1,776,5,344,0.0,525,2,1963.0,1128,1,8700,80.0,148.0,20,6,5,1120,0.0,1963,1963,2248.0
1088,871.0,3.0,2,0,1,1088,0.0,1025,2,2006.0,1959,2,9000,75.0,0.0,46,5,8,1088,0.0,2006,2006,3047.0
1051,788.0,4.0,0,0,1,756,0.0,442,1,1966.0,1839,1,7700,70.0,351.0,124,5,6,756,0.0,1966,1966,2595.0
904,0.0,3.0,0,0,1,876,0.0,408,1,1966.0,904,1,7162,69.0,41.0,0,7,5,876,0.0,1966,1966,1780.0
1040,0.0,3.0,1,532,2,364,0.0,484,1,1977.0,1040,2,8800,61.0,0.0,0,7,5,1040,0.0,1977,2008,2080.0
918,0.0,2.0,0,0,1,918,0.0,264,1,1979.0,918,1,7892,55.0,0.0,0,5,6,918,0.0,1979,1979,1836.0
1520,0.0,3.0,2,674,4,350,0.0,364,2,1955.0,1520,1,9600,80.0,164.0,0,6,6,1156,0.0,1955,1972,2676.0
1411,0.0,3.0,0,822,5,564,0.0,544,3,1977.0,1411,1,11900,85.0,209.0,0,5,7,1386,0.0,1977,1977,2797.0
1134,924.0,3.0,0,319,3,416,0.0,396,1,1950.0,2058,1,9600,60.0,0.0,0,5,6,735,0.0,1917,1950,2793.0
1575,626.0,4.0,2,0,0,697,0.0,432,1,1966.0,2201,2,19690,69.0,0.0,236,7,6,697,0.0,1966,1966,2898.0
760,896.0,3.0,0,0,1,746,0.0,397,3,2003.0,1656,2,6931,60.0,92.0,128,5,7,746,0.0,2003,2004,2402.0
1494,0.0,3.0,3,1443,6,39,0.0,514,2,1998.0,1494,2,16196,69.0,0.0,25,5,7,1482,0.0,1998,1998,2976.0
888,676.0,3.0,0,0,1,650,0.0,476,1,1980.0,1564,1,8400,70.0,130.0,50,6,6,650,0.0,1980,1981,2214.0
981,0.0,3.0,0,282,5,664,0.0,576,1,1979.0,981,1,10530,69.0,0.0,312,5,6,981,0.0,1971,1971,1962.0
900,602.0,3.0,0,0,1,602,0.0,180,1,1923.0,1502,2,10592,55.0,0.0,0,7,6,602,0.0,1923,1996,2104.0
1092,0.0,2.0,0,895,3,197,0.0,299,3,1957.0,1092,1,14850,69.0,0.0,0,5,5,1092,0.0,1957,1957,2184.0
848,672.0,3.0,0,182,3,611,0.0,281,1,1968.0,1520,1,4500,55.0,0.0,0,5,5,793,0.0,1932,2000,2313.0
1320,0.0,3.0,2,328,2,285,0.0,564,0,1966.0,1320,1,11777,96.0,97.0,68,6,5,1164,0.0,1966,1966,2484.0
1836,0.0,3.0,1,1039,6,797,0.0,862,3,2004.0,1836,2,11362,107.0,42.0,185,5,8,1836,0.0,2004,2005,3672.0
964,925.0,4.0,0,0,1,925,0.0,308,1,1960.0,1889,1,10120,60.0,0.0,0,4,7,925,0.0,1910,1950,2814.0
1130,0.0,2.0,0,821,0,299,0.0,720,1,1970.0,1130,1,10800,60.0,0.0,0,6,5,1120,0.0,1920,1950,2250.0
1383,1015.0,3.0,0,719,0,660,0.0,834,3,1996.0,2398,2,11787,95.0,594.0,60,5,7,1379,0.0,1996,1997,3777.0
1096,895.0,3.0,1,297,3,0,0.0,432,1,1977.0,1991,1,11275,69.0,480.0,0,7,6,854,0.0,1932,1950,2845.0
1838,0.0,2.0,2,1260,6,578,0.0,765,0,2006.0,1838,3,14601,85.0,584.0,68,5,9,1838,0.0,2006,2006,3676.0
663,689.0,4.0,0,371,5,292,0.0,299,3,1969.0,1352,1,9364,80.0,143.0,36,7,6,663,0.0,1969,1969,2015.0
1720,0.0,3.0,0,919,6,801,0.0,527,3,1996.0,1720,2,10593,59.0,338.0,56,5,7,1720,0.0,1996,1996,3440.0
858,858.0,4.0,0,319,3,539,0.0,490,3,1962.0,1716,1,9247,70.0,318.0,84,6,6,858,0.0,1962,1962,2574.0
999,0.0,3.0,0,588,5,411,0.0,264,1,1963.0,999,2,7758,69.0,0.0,132,7,5,999,0.0,1962,2001,1998.0
680,790.0,3.0,0,310,0,370,0.0,420,3,1993.0,1470,1,9765,69.0,68.0,63,8,6,680,0.0,1993,1993,2150.0
1132,0.0,2.0,0,1024,6,108,0.0,451,3,2005.0,1132,2,7024,60.0,0.0,64,5,4,1132,0.0,2005,2005,2264.0
1163,511.0,4.0,1,0,1,1163,0.0,396,3,1955.0,1674,1,21780,66.0,0.0,36,7,6,1163,0.0,1918,1950,2837.0
1337,0.0,2.0,0,266,6,1139,0.0,511,3,1998.0,1337,2,4060,34.0,0.0,68,5,6,1405,0.0,1998,1999,2742.0
1349,0.0,3.0,0,0,0,1349,0.0,539,1,2000.0,1349,1,8450,65.0,108.0,55,5,7,1349,0.0,2000,2001,2698.0
1148,0.0,3.0,0,1148,4,0,0.0,672,1,1959.0,1148,1,7931,70.0,0.0,0,5,5,1148,0.0,1959,1959,2296.0
918,765.0,3.0,0,226,2,192,0.0,440,2,1978.0,1683,1,11184,70.0,92.0,0,5,6,918,0.0,1978,1978,2601.0
798,546.0,3.0,0,0,1,546,0.0,0,0,0.0,1344,1,1533,21.0,0.0,0,6,4,546,0.0,1970,2008,1890.0
1696,0.0,3.0,0,0,1,1140,0.0,349,0,1962.0,1696,1,13673,40.0,0.0,30,5,5,1140,0.0,1962,1962,2836.0
882,0.0,3.0,4,0,0,0,0.0,294,2,1959.0,882,1,8339,69.0,0.0,0,7,5,0,0.0,1959,1959,882.0
1086,809.0,3.0,0,0,1,712,0.0,409,3,1994.0,1895,2,10832,69.0,0.0,46,5,7,712,0.0,1994,1996,2607.0
894,0.0,2.0,0,0,1,894,0.0,308,0,1962.0,894,1,6600,60.0,0.0,0,5,5,894,0.0,1962,1962,1788.0
876,936.0,4.0,0,540,5,324,0.0,264,2,1962.0,1812,1,7590,69.0,288.0,168,5,5,864,0.0,1962,1962,2676.0
980,734.0,3.0,0,394,0,586,0.0,496,1,1988.0,1714,1,10421,80.0,42.0,66,5,7,980,0.0,1988,1988,2694.0
1114,0.0,3.0,0,814,6,300,0.0,576,1,2004.0,1114,2,13695,66.0,0.0,78,5,6,1114,0.0,2003,2004,2228.0
1689,0.0,3.0,2,0,1,1689,0.0,954,2,2007.0,1689,2,9849,83.0,0.0,56,6,7,1689,0.0,2007,2007,3378.0
968,408.0,3.0,0,368,3,359,0.0,240,1,1941.0,1376,1,9492,79.0,0.0,0,5,5,768,0.0,1941,1950,2144.0
2000,704.0,4.0,3,1410,0,542,0.0,538,3,1972.0,2704,3,13860,75.0,0.0,111,7,8,1952,0.0,1972,1995,4656.0
1299,573.0,3.0,2,990,6,309,0.0,531,2,2001.0,1872,3,11885,69.0,108.0,122,5,8,1299,0.0,2001,2001,3171.0
858,0.0,2.0,3,696,4,162,0.0,0,0,0.0,858,1,7207,50.0,0.0,0,7,5,858,117.0,1958,2008,1716.0
864,0.0,3.0,0,375,0,250,0.0,660,1,1989.0,864,2,6960,60.0,0.0,0,6,4,864,0.0,1970,1970,1728.0
1668,0.0,3.0,2,1059,6,567,0.0,702,0,2002.0,1668,2,11248,90.0,215.0,45,5,9,1626,0.0,2002,2002,3294.0
835,0.0,2.0,0,108,5,350,0.0,366,1,1920.0,835,1,10625,85.0,0.0,0,5,5,458,0.0,1920,1950,1293.0
1128,0.0,2.0,0,812,2,124,0.0,286,1,1954.0,1128,1,9000,75.0,0.0,0,5,5,936,0.0,1954,1954,2064.0
1166,0.0,3.0,0,0,1,1064,0.0,240,1,1936.0,1639,1,10480,51.0,0.0,0,5,6,1064,0.0,1936,1950,2230.0
1214,0.0,2.0,0,698,5,420,0.0,461,1,1965.0,1214,1,9170,70.0,0.0,0,7,5,1214,0.0,1965,1965,2428.0
829,727.0,4.0,0,298,3,429,0.0,441,0,1968.0,1556,1,11700,78.0,0.0,0,6,6,727,0.0,1968,1968,2283.0
1364,0.0,2.0,2,659,6,705,0.0,484,2,2005.0,1364,2,7052,43.0,240.0,36,5,7,1364,0.0,2005,2005,2728.0
993,1243.0,4.0,0,0,1,964,0.0,642,3,1997.0,2236,2,13006,69.0,285.0,0,5,7,964,0.0,1997,1997,3200.0
1004,0.0,2.0,3,975,6,0,0.0,504,1,1977.0,1004,1,10530,78.0,90.0,0,5,6,975,0.0,1977,1977,1979.0
1121,0.0,2.0,0,0,1,1121,0.0,440,2,2003.0,1121,1,8546,80.0,0.0,64,5,4,1121,0.0,2003,2004,2242.0
1721,0.0,3.0,0,570,3,891,0.0,440,2,1968.0,1721,1,10335,78.0,0.0,96,6,5,1461,0.0,1968,1993,3182.0
1316,0.0,3.0,2,0,0,1316,0.0,440,3,2007.0,1316,2,11175,103.0,0.0,20,5,7,1316,0.0,2007,2007,2632.0
1324,0.0,3.0,0,643,3,445,0.0,440,0,1965.0,1324,1,8658,84.0,101.0,138,5,6,1088,0.0,1965,1965,2412.0
1360,0.0,1.0,2,1036,6,184,0.0,565,2,1984.0,1360,2,5814,69.0,0.0,0,5,8,1220,0.0,1984,1984,2580.0
1194,0.0,3.0,0,0,1,1194,0.0,312,2,1959.0,1194,1,8760,73.0,220.0,0,6,6,1194,0.0,1959,1959,2388.0
1856,0.0,1.0,2,1445,6,411,0.0,834,3,2010.0,1856,3,11394,88.0,350.0,0,2,9,1856,0.0,2010,2010,3712.0
900,0.0,3.0,0,450,4,432,0.0,280,1,1970.0,900,1,9819,69.0,31.0,0,5,5,882,0.0,1967,1967,1782.0
756,378.0,3.0,0,312,5,444,0.0,240,1,1940.0,1134,1,8160,60.0,0.0,0,6,5,756,0.0,1940,1950,1890.0
804,1157.0,3.0,0,690,5,114,0.0,560,3,2001.0,1961,2,12209,71.0,0.0,192,5,6,804,0.0,2001,2002,2765.0
816,0.0,2.0,0,816,0,0,0.0,816,3,1985.0,816,1,6600,60.0,0.0,0,8,5,816,0.0,1982,2003,1632.0
894,0.0,3.0,0,492,4,402,0.0,450,0,1968.0,894,1,8724,109.0,0.0,0,5,5,894,0.0,1968,1968,1788.0
546,546.0,3.0,0,334,4,212,0.0,286,2,1973.0,1092,1,1974,69.0,0.0,96,5,4,546,0.0,1973,1973,1638.0
1094,0.0,3.0,1,500,3,594,0.0,495,0,1953.0,1094,1,10452,85.0,216.0,0,5,6,1094,0.0,1953,1953,2188.0
1811,0.0,2.0,0,296,5,230,0.0,470,3,1956.0,1811,3,14115,90.0,0.0,0,7,6,1073,0.0,1956,2004,2884.0
694,600.0,3.0,4,0,0,0,0.0,0,0,0.0,1294,1,10800,60.0,0.0,114,7,4,0,0.0,1900,2000,1294.0
1057,977.0,3.0,0,739,6,318,0.0,645,2,1998.0,2034,2,9375,69.0,573.0,36,5,7,1057,0.0,1997,1998,3091.0
1253,0.0,3.0,0,733,4,520,0.0,352,2,1960.0,1253,1,10920,69.0,212.0,213,5,6,1253,0.0,1960,1960,2506.0
1298,1216.0,4.0,0,1216,2,0,0.0,693,3,1990.0,2514,1,11170,69.0,0.0,0,5,7,1216,0.0,1990,1991,3730.0
1154,0.0,3.0,1,740,4,184,0.0,480,2,1966.0,1154,1,11000,69.0,200.0,58,6,5,1154,0.0,1966,1966,2308.0
728,728.0,3.0,0,0,1,728,0.0,429,2,2006.0,1456,1,15578,105.0,0.0,0,5,6,728,0.0,2006,2006,2184.0
1007,793.0,3.0,0,0,1,982,0.0,463,3,2000.0,1800,1,8123,60.0,16.0,63,5,6,982,100.0,2000,2000,2782.0
808,704.0,3.0,0,0,1,660,0.0,180,1,1916.0,1656,1,10410,60.0,0.0,0,7,5,660,0.0,1916,1987,2172.0
1268,1097.0,3.0,1,1163,6,89,0.0,856,0,1999.0,2365,2,9430,82.0,673.0,128,5,8,1252,0.0,1999,1999,3617.0
1436,0.0,3.0,1,946,6,490,0.0,484,0,2004.0,1436,2,8450,65.0,266.0,98,5,7,1436,139.0,2004,2004,2872.0
1062,0.0,3.0,2,539,5,490,0.0,539,2,1976.0,1062,1,11333,69.0,0.0,0,5,6,1029,120.0,1976,1976,2091.0
1096,370.0,3.0,0,626,5,170,0.0,566,0,1950.0,1466,2,10800,60.0,0.0,21,8,5,796,0.0,1936,1989,2262.0
1155,0.0,3.0,2,899,5,210,0.0,576,1,1987.0,1155,2,11782,88.0,0.0,0,7,5,1109,192.0,1961,1995,2264.0
1536,0.0,3.0,2,810,6,726,0.0,532,2,2002.0,1536,2,9135,70.0,113.0,74,5,7,1536,0.0,2002,2003,3072.0
971,0.0,3.0,3,523,0,448,0.0,300,1,1969.0,971,1,9920,69.0,0.0,0,6,5,971,0.0,1969,1969,1942.0
1003,0.0,3.0,2,819,6,184,0.0,588,0,1984.0,1003,1,7937,37.0,0.0,0,6,6,1003,0.0,1984,1984,2006.0
1504,0.0,3.0,3,690,6,814,0.0,478,3,1996.0,1504,2,11883,73.0,196.0,66,5,7,1504,0.0,1996,1996,3008.0
928,992.0,4.0,0,220,3,708,0.0,400,0,1948.0,1920,1,11345,95.0,567.0,0,5,5,928,0.0,1948,1950,2848.0
1242,0.0,3.0,0,916,5,326,0.0,528,1,1973.0,1242,1,9600,80.0,320.0,0,6,7,1242,0.0,1973,1973,2484.0
1188,1152.0,4.0,0,275,6,877,0.0,252,2,1941.0,2340,2,9042,66.0,0.0,60,9,7,1152,0.0,1941,2006,3492.0
1661,0.0,3.0,0,0,1,1649,0.0,598,2,1998.0,1661,2,12137,48.0,442.0,34,5,7,1649,0.0,1998,1998,3310.0
1113,0.0,3.0,0,751,4,392,0.0,504,2,1987.0,1113,1,7917,69.0,174.0,30,7,6,1143,0.0,1976,1976,2256.0
774,456.0,3.0,0,384,5,363,0.0,305,1,1946.0,1230,1,4712,51.0,0.0,57,7,4,747,0.0,1946,1950,1977.0
1279,0.0,3.0,0,641,5,276,0.0,473,1,1980.0,1279,1,10125,75.0,0.0,83,6,6,1196,0.0,1977,1977,2475.0
1572,1096.0,3.0,2,1016,6,556,0.0,726,3,2003.0,2668,3,13688,110.0,664.0,0,5,9,1572,0.0,2003,2004,4240.0
848,0.0,2.0,0,152,4,628,0.0,539,1,1962.0,1208,1,6240,52.0,0.0,23,5,4,780,0.0,1925,1950,1628.0
1310,0.0,3.0,2,24,6,1286,0.0,400,3,2005.0,1310,2,8767,65.0,0.0,0,5,7,1310,0.0,2005,2005,2620.0
1264,1312.0,4.0,0,0,1,1234,0.0,666,3,2006.0,2576,3,12438,82.0,466.0,100,5,8,1234,0.0,2006,2006,3810.0
936,0.0,2.0,3,936,6,0,0.0,672,1,1980.0,936,1,7200,60.0,180.0,0,5,5,936,0.0,1980,1980,1872.0
841,806.0,4.0,0,0,1,806,136.0,216,1,1920.0,1647,0,6858,66.0,0.0,66,4,6,806,0.0,1915,1950,2453.0
1220,0.0,2.0,2,684,6,515,0.0,632,2,2006.0,1220,2,7406,64.0,84.0,54,5,7,1199,0.0,2006,2006,2419.0
882,0.0,3.0,0,138,2,276,0.0,461,1,1980.0,882,1,7700,70.0,0.0,0,5,5,882,0.0,1972,1972,1764.0
630,672.0,3.0,0,0,1,630,0.0,440,1,1970.0,1302,1,2016,24.0,304.0,0,5,5,630,0.0,1970,1970,1932.0
1442,0.0,3.0,0,0,1,1424,0.0,500,0,1990.0,1442,1,11851,99.0,0.0,34,5,7,1424,0.0,1990,1990,2866.0
1561,0.0,2.0,0,1153,6,408,0.0,556,3,2005.0,1561,3,7313,60.0,246.0,47,5,9,1561,203.0,2005,2005,3122.0
1204,0.0,2.0,0,866,6,338,0.0,412,0,1998.0,1204,1,4500,32.0,320.0,247,5,6,1204,0.0,1998,1998,2408.0
689,689.0,3.0,0,141,3,548,0.0,360,1,1928.0,1378,2,9600,60.0,0.0,0,9,7,689,0.0,1928,2005,2067.0
848,0.0,1.0,2,697,6,151,0.0,420,2,2004.0,848,2,4426,69.0,147.0,0,5,6,848,0.0,2004,2004,1696.0
1525,0.0,3.0,2,1400,6,125,0.0,541,2,2000.0,1525,2,9100,70.0,244.0,36,5,7,1525,0.0,2000,2000,3050.0
1235,0.0,2.0,0,600,3,635,0.0,480,1,1961.0,1235,1,8500,85.0,203.0,0,3,5,1235,0.0,1961,1961,2470.0
616,796.0,3.0,0,0,1,616,0.0,432,3,2007.0,1412,2,8499,73.0,0.0,36,5,6,616,0.0,2006,2007,2028.0
1120,1120.0,6.0,4,0,0,0,0.0,528,1,1979.0,2240,1,7018,64.0,0.0,0,5,5,0,0.0,1979,1979,2240.0
1166,1129.0,4.0,0,728,6,367,0.0,590,2,1992.0,2295,2,13346,69.0,0.0,40,5,7,1095,0.0,1992,2000,3390.0
1668,0.0,3.0,2,370,4,315,0.0,502,3,2003.0,1668,2,10635,48.0,171.0,262,5,8,1657,0.0,2003,2003,3325.0
1614,0.0,3.0,2,20,6,1594,0.0,865,2,2005.0,1614,2,11210,86.0,240.0,59,5,7,1614,0.0,2005,2006,3228.0
866,0.0,2.0,0,329,5,357,0.0,0,0,0.0,866,2,3880,40.0,0.0,42,9,5,686,0.0,1945,1997,1552.0
1494,0.0,3.0,2,0,1,1494,0.0,840,2,2006.0,1494,2,10652,91.0,306.0,33,5,7,1494,160.0,2006,2007,2988.0
716,716.0,3.0,0,425,0,291,0.0,432,3,2004.0,1432,2,7795,71.0,0.0,51,5,7,716,0.0,2004,2005,2148.0
1058,846.0,3.0,2,546,6,512,0.0,736,3,2003.0,1904,3,10927,74.0,280.0,60,5,8,1058,0.0,2005,2005,2962.0
1125,0.0,3.0,2,631,5,410,0.0,352,1,1977.0,1125,1,7200,72.0,255.0,0,6,6,1041,296.0,1976,1976,2166.0
1072,0.0,2.0,3,547,6,0,0.0,525,3,2005.0,1072,1,3675,35.0,82.0,44,5,6,547,0.0,2005,2006,1619.0
1867,0.0,2.0,0,379,2,470,0.0,303,3,1955.0,1867,1,10708,69.0,0.0,0,5,5,1617,0.0,1955,1993,3484.0
810,672.0,3.0,0,156,4,516,0.0,400,1,1934.0,1482,0,12155,69.0,0.0,0,8,6,672,0.0,1925,1950,2154.0
1158,1218.0,4.0,2,0,1,1158,0.0,853,2,2005.0,2376,2,14215,101.0,380.0,154,5,8,1158,240.0,2005,2006,3534.0
1048,0.0,3.0,4,0,0,0,0.0,420,1,1950.0,1048,1,7200,60.0,0.0,27,5,5,0,0.0,1950,1950,1048.0
902,918.0,4.0,3,454,5,410,0.0,492,1,1965.0,1820,2,13700,69.0,288.0,84,6,7,864,0.0,1965,1988,2684.0
520,600.0,2.0,0,0,1,600,0.0,480,2,2005.0,1200,2,3180,30.0,0.0,166,5,7,600,0.0,2005,2005,1720.0
2018,0.0,3.0,3,0,1,2002,0.0,746,3,2009.0,2018,3,13214,89.0,0.0,76,5,9,2002,0.0,2008,2009,4020.0
996,0.0,3.0,0,290,4,706,0.0,0,0,0.0,996,1,13907,63.0,0.0,0,6,5,996,0.0,1940,1969,1992.0
848,0.0,1.0,2,686,6,162,0.0,420,3,2003.0,848,2,4435,37.0,170.0,0,5,6,848,140.0,2003,2003,1696.0
874,887.0,3.0,0,0,1,874,0.0,578,3,2007.0,1761,2,10207,84.0,0.0,105,6,7,874,0.0,2007,2007,2635.0
1057,0.0,3.0,0,417,3,640,0.0,576,3,1977.0,1057,1,7420,70.0,0.0,0,5,5,1057,0.0,1962,1962,2114.0
1593,0.0,0.0,2,1153,6,440,0.0,682,3,2001.0,1593,3,4923,41.0,0.0,120,5,8,1593,0.0,2001,2002,3186.0
673,709.0,3.0,0,641,6,32,0.0,490,1,2000.0,1382,2,2651,69.0,0.0,50,5,7,673,0.0,2000,2000,2055.0
1391,0.0,2.0,1,16,0,1375,0.0,530,0,2004.0,1391,2,4282,59.0,0.0,158,5,7,1391,0.0,2004,2004,2782.0
1363,0.0,2.0,0,650,4,178,0.0,288,1,1951.0,1363,1,14559,75.0,70.0,42,7,5,1008,0.0,1951,2000,2371.0
1459,0.0,3.0,0,0,0,1459,0.0,527,2,2002.0,1459,2,8749,70.0,100.0,39,5,7,1459,0.0,2002,2002,2918.0
1652,0.0,2.0,2,1196,6,298,0.0,499,2,2000.0,1652,3,5330,41.0,0.0,48,5,8,1494,0.0,2000,2000,3146.0
1026,0.0,3.0,3,505,6,0,0.0,576,1,1981.0,1026,1,10970,69.0,0.0,0,6,6,940,0.0,1978,1978,1966.0
1320,1320.0,4.0,0,0,1,1240,0.0,864,1,1950.0,2640,2,11700,65.0,0.0,0,7,7,1240,0.0,1880,2003,3880.0
798,842.0,3.0,0,0,1,798,0.0,520,2,2004.0,1640,2,8366,65.0,0.0,45,5,6,798,0.0,2004,2004,2438.0
1108,0.0,3.0,0,0,1,637,0.0,280,1,1930.0,1108,2,7449,57.0,0.0,0,7,7,637,0.0,1930,1950,1745.0
693,0.0,2.0,0,0,0,693,0.0,0,0,0.0,693,0,4118,153.0,0.0,20,4,4,693,0.0,1941,1950,1386.0
979,224.0,3.0,0,185,2,524,0.0,352,1,1950.0,1203,2,7015,69.0,161.0,0,4,5,709,0.0,1950,1950,1912.0
1572,0.0,3.0,3,1159,3,413,0.0,995,2,1963.0,1572,1,35133,50.0,226.0,263,4,5,1572,0.0,1963,1963,3144.0
1560,0.0,3.0,0,0,1,1560,0.0,573,3,2003.0,1560,2,9196,129.0,0.0,150,5,7,1560,0.0,2003,2003,3120.0
979,979.0,4.0,0,484,3,495,0.0,492,1,1946.0,1958,1,7136,82.0,423.0,0,6,6,979,0.0,1946,1950,2937.0
894,0.0,3.0,0,180,3,340,0.0,384,0,1966.0,894,1,7094,99.0,0.0,0,5,5,894,0.0,1966,1966,1788.0
1269,0.0,2.0,0,24,6,1232,0.0,430,3,2004.0,1269,2,3182,43.0,16.0,20,5,8,1256,146.0,2004,2005,2525.0
1428,0.0,3.0,0,0,0,1417,0.0,554,2,2008.0,1428,3,12274,91.0,256.0,60,5,7,1417,0.0,2008,2008,2845.0
1932,0.0,2.0,2,1336,6,596,0.0,774,3,2008.0,1932,3,12444,96.0,426.0,66,5,8,1932,0.0,2008,2008,3864.0
1684,0.0,2.0,0,28,6,1656,0.0,564,2,2005.0,1684,3,8849,63.0,616.0,72,5,9,1684,0.0,2005,2005,3368.0
1690,1589.0,4.0,3,1416,5,234,0.0,841,3,2003.0,3279,3,53504,47.0,603.0,36,5,8,1650,0.0,2003,2003,4929.0
816,0.0,2.0,1,690,5,126,0.0,288,1,1958.0,816,1,8877,67.0,0.0,0,6,4,816,0.0,1938,1958,1632.0
1216,941.0,4.0,0,445,3,479,0.0,487,0,1966.0,2157,2,14200,88.0,309.0,66,6,7,924,0.0,1966,1966,3081.0
804,878.0,3.0,0,505,6,299,0.0,523,2,1998.0,1682,2,8750,70.0,116.0,77,5,6,804,0.0,1998,1998,2486.0
698,0.0,2.0,0,0,1,698,0.0,0,0,0.0,698,1,9405,50.0,0.0,200,9,5,698,0.0,1947,2008,1396.0
